employee_id,age,years_experience,salary_usd,performance_score,satisfaction_score,remote_days_per_week,projects_completed,training_hours,department,city
5449,60,42,72665.85,75.5,82.2,2,10,30.9,Sales,Rosario
5450,58,31,83151.37,73.8,58.7,1,7,47.3,Sales,Córdoba
5451,31,9,32961.68,88.9,91.4,2,8,69.7,Marketing,Rosario
5452,41,15,39749.96,82.0,83.8,1,5,54.4,Finance,Mendoza
5453,51,24,70522.05,74.3,67.3,0,5,50.3,Finance,Mendoza
5454,47,26,64733.35,81.1,75.5,1,9,10.1,Marketing,Córdoba
5455,23,2,41639.49,54.5,99.1,2,8,25.2,Marketing,Córdoba
5456,46,28,46360.68,68.8,82.0,0,10,52.6,Finance,Rosario
5457,21,0,26125.17,77.9,72.9,0,7,35.0,Sales,Buenos Aires
5458,25,0,11813.54,86.2,104.7,1,9,32.2,HR,Córdoba
5459,49,27,67455.46,77.0,71.4,3,7,57.3,Sales,Rosario
5460,24,5,38569.4,89.6,77.0,3,4,49.5,Marketing,Rosario
5461,35,14,33440.38,83.7,58.8,2,6,27.3,Sales,Rosario
5462,46,24,70663.48,70.1,49.9,3,11,51.0,HR,Rosario
5463,49,21,59614.93,73.6,66.5,1,8,25.2,IT,Mendoza
5464,40,21,52891.2,79.1,70.5,4,9,15.7,HR,Rosario
5465,24,2,21541.41,70.5,74.0,0,7,44.3,Marketing,Buenos Aires
5466,55,30,76681.72,90.3,53.0,0,9,21.0,Sales,Mendoza
5467,62,42,89082.45,63.9,77.9,5,7,20.7,Marketing,Córdoba
5468,59,31,80906.42,78.2,60.0,2,8,24.2,HR,Buenos Aires
5469,53,25,65827.35,82.4,77.3,3,9,41.9,IT,Buenos Aires
5470,38,16,44630.76,71.9,81.2,2,10,51.2,Finance,Rosario
5471,59,33,108247.63,69.6,65.3,3,10,35.0,HR,Rosario
5472,41,14,56428.6,74.2,58.4,4,3,21.4,HR,Buenos Aires
5473,26,0,19259.32,83.1,88.5,4,8,22.5,IT,Buenos Aires
5474,58,38,95587.91,70.0,80.5,1,13,16.1,Finance,Córdoba
5475,34,16,38397.7,64.3,71.8,3,7,50.1,HR,Rosario
5476,62,40,90448.43,86.5,87.6,4,8,25.8,IT,Buenos Aires
5477,36,17,50798.84,79.0,71.0,2,12,42.8,Finance,Rosario
5478,59,38,74698.09,85.1,62.6,2,6,12.3,IT,Buenos Aires
5479,44,19,65010.31,82.6,58.0,3,4,58.4,IT,Córdoba
5480,41,16,46215.81,96.8,68.7,3,8,39.1,Marketing,Córdoba
5481,33,13,43068.0,86.1,79.3,1,7,15.8,Finance,Buenos Aires
5482,57,39,86669.2,67.8,86.7,5,8,30.2,IT,Buenos Aires
5483,22,2,72986.36,79.7,70.3,3,12,42.1,IT,Rosario
5484,41,18,47460.77,69.4,84.6,3,9,26.0,IT,Córdoba
5485,36,9,10169.85,70.5,67.4,1,6,44.8,Sales,Rosario
5486,44,22,40601.02,60.9,60.6,4,4,58.5,Finance,Buenos Aires
5487,31,10,54389.54,72.1,54.3,5,8,53.0,IT,Buenos Aires
5488,49,25,90046.79,80.5,63.9,4,9,38.9,HR,Córdoba
5489,37,19,48973.04,74.3,54.8,3,10,60.7,Finance,Rosario
5490,28,8,58584.25,64.0,94.1,3,13,42.2,IT,Córdoba
5491,28,10,54123.85,59.8,75.3,1,9,37.4,HR,Mendoza
5492,51,27,70757.8,96.1,68.9,0,8,37.8,Finance,Mendoza
5493,31,8,35493.31,78.3,90.7,3,9,40.6,Finance,Mendoza
5494,33,9,43913.05,66.8,54.4,1,4,45.8,Sales,Buenos Aires
5495,48,23,79561.84,79.6,68.4,0,9,25.8,HR,Mendoza
5496,34,12,52559.42,96.9,94.0,4,3,56.3,IT,Buenos Aires
5497,37,9,31047.88,81.2,68.3,2,10,58.7,Sales,Mendoza
5498,31,2,25986.89,47.1,99.4,5,5,76.3,Sales,Rosario
5499,35,16,83518.95,101.5,79.4,5,6,13.5,Marketing,Mendoza
5500,51,22,68368.21,56.5,85.7,0,7,39.8,Sales,Córdoba
5501,44,24,81239.88,72.9,86.0,4,8,27.2,IT,Rosario
5502,64,44,112298.27,63.7,70.0,2,5,49.0,Finance,Córdoba
5503,54,30,83100.37,67.6,64.1,4,9,57.6,Sales,Córdoba
5504,20,2,30230.48,77.8,68.6,0,8,39.9,IT,Mendoza
5505,37,15,65460.86,54.3,58.2,2,6,34.7,Finance,Buenos Aires
5506,33,13,59179.63,74.1,69.2,3,15,32.1,IT,Rosario
5507,46,23,70358.4,86.5,69.9,2,4,36.5,IT,Mendoza
5508,31,4,21793.56,66.6,90.3,3,14,45.1,Marketing,Buenos Aires
5509,63,34,91983.38,61.1,77.1,0,8,45.0,Finance,Rosario
5510,33,13,47394.88,73.6,98.4,0,5,61.9,Finance,Rosario
5511,43,19,54576.16,71.6,44.1,3,8,37.1,IT,Mendoza
5512,25,2,68781.64,69.0,55.4,2,11,53.2,HR,Rosario
5513,60,38,70314.23,63.1,65.7,3,14,26.2,Finance,Mendoza
5514,61,36,104177.69,80.2,87.9,2,16,20.6,Finance,Rosario
5515,55,26,58859.94,81.0,68.7,0,6,54.7,HR,Córdoba
5516,35,13,50367.93,64.3,52.4,4,10,45.9,Sales,Rosario
5517,22,4,70728.81,65.7,67.1,0,4,31.9,IT,Mendoza
5518,51,23,51964.47,76.4,55.6,4,5,26.0,Finance,Buenos Aires
5519,39,10,32141.91,65.4,53.3,0,8,32.7,Marketing,Buenos Aires
5520,64,43,102137.29,76.8,94.0,5,6,43.1,Finance,Buenos Aires
5521,51,27,60891.75,89.7,65.8,1,10,42.2,HR,Córdoba
5522,44,16,67060.85,74.4,72.1,5,6,18.2,Finance,Rosario
5523,64,40,88982.06,62.9,68.9,0,8,20.8,Marketing,Córdoba
5524,56,33,94210.14,78.9,67.0,2,4,42.0,Finance,Rosario
5525,40,11,24862.16,73.2,59.9,2,5,48.7,Sales,Mendoza
5526,20,0,-2102.47,73.5,66.3,0,2,28.1,Marketing,Buenos Aires
5527,24,0,21565.23,79.8,74.0,2,9,18.6,HR,Mendoza
5528,39,20,37472.38,81.9,87.0,1,6,40.4,Marketing,Córdoba
5529,45,22,87374.03,75.4,81.4,2,6,6.9,HR,Rosario
5530,21,0,2052.95,74.4,55.4,2,11,34.1,HR,Buenos Aires
5531,25,4,16634.7,95.6,81.9,1,5,48.9,IT,Rosario
5532,51,27,79804.3,87.0,75.7,4,7,36.3,Marketing,Buenos Aires
5533,53,28,66604.54,83.3,62.5,3,14,16.5,Finance,Córdoba
5534,21,2,5824.18,76.3,72.2,5,7,62.6,Sales,Buenos Aires
5535,42,18,87999.46,64.9,76.9,4,9,40.1,Sales,Mendoza
5536,23,0,9975.49,86.3,70.6,1,5,43.1,HR,Rosario
5537,52,32,79656.13,76.4,75.8,1,9,53.2,IT,Mendoza
5538,57,33,81262.11,69.2,59.6,5,8,37.3,Marketing,Mendoza
5539,59,33,95054.64,72.6,93.9,1,7,35.9,IT,Córdoba
5540,46,28,82335.29,65.3,46.8,0,6,58.4,Marketing,Córdoba
5541,48,23,53997.98,85.6,76.9,3,3,27.7,Marketing,Buenos Aires
5542,61,40,92112.59,81.8,74.4,5,7,53.7,Marketing,Mendoza
5543,47,25,66596.16,76.8,77.7,1,9,23.0,Marketing,Buenos Aires
5544,40,15,63234.39,74.6,61.5,3,8,29.1,HR,Buenos Aires
5545,53,35,70475.17,68.2,84.0,2,3,44.4,IT,Mendoza
5546,46,28,105671.66,53.7,68.7,2,8,61.4,Marketing,Córdoba
5547,57,34,74812.25,60.9,55.8,2,7,42.2,IT,Rosario
5548,43,14,50068.76,67.6,56.9,0,8,19.0,Finance,Rosario
5549,59,41,81400.16,66.1,71.5,2,7,50.7,IT,Buenos Aires
5550,22,0,5527.61,77.9,50.8,1,11,28.1,HR,Rosario
5551,21,3,17283.57,83.1,91.6,4,12,49.5,IT,Rosario
5552,24,1,12242.15,73.7,82.6,1,11,44.3,HR,Buenos Aires
5553,45,22,58386.14,89.1,91.9,5,8,17.5,Finance,Córdoba
5554,51,28,60715.52,67.2,90.7,0,11,45.4,IT,Buenos Aires
5555,29,11,55233.29,73.6,65.8,2,6,21.5,IT,Rosario
5556,27,0,13255.24,74.5,59.6,1,10,60.3,Marketing,Buenos Aires
5557,58,37,78192.77,85.9,37.9,2,13,16.4,HR,Rosario
5558,53,26,65905.47,76.1,65.1,4,8,37.6,Finance,Rosario
5559,49,24,83092.58,76.3,91.2,5,4,25.8,Sales,Rosario
5560,41,17,58823.14,58.5,60.1,4,7,61.2,IT,Buenos Aires
5561,38,17,54104.66,66.0,67.5,3,8,16.8,IT,Córdoba
5562,20,0,3504.33,86.0,63.3,3,8,75.0,HR,Mendoza
5563,28,0,7859.37,54.2,74.5,5,16,34.6,Marketing,Mendoza
5564,60,31,61623.85,88.4,85.4,5,10,31.5,Sales,Buenos Aires
5565,35,7,57202.77,80.0,51.5,4,10,51.6,HR,Mendoza
5566,51,31,88758.45,67.5,53.8,0,6,39.5,HR,Buenos Aires
5567,51,26,58875.69,66.7,87.8,1,6,27.2,Finance,Buenos Aires
5568,33,11,36334.43,94.0,78.8,1,7,28.5,Finance,Buenos Aires
5569,29,0,12620.65,89.1,66.9,1,7,32.5,Sales,Rosario
5570,51,22,51312.08,73.8,90.5,5,14,29.6,HR,Mendoza
5571,24,0,31904.52,76.3,53.6,0,4,52.2,Finance,Rosario
5572,42,23,62086.96,68.5,81.2,5,3,41.3,Sales,Buenos Aires
5573,59,38,124617.52,76.3,69.2,4,5,46.9,IT,Rosario
5574,52,26,90555.4,68.3,77.3,3,14,33.7,Marketing,Córdoba
5575,54,28,95042.21,74.2,41.4,1,7,49.7,Marketing,Buenos Aires
5576,23,1,36870.35,93.1,66.9,1,5,29.6,HR,Córdoba
5577,28,9,34860.11,74.0,78.8,4,4,26.2,Finance,Rosario
5578,32,13,57366.86,64.5,69.2,4,5,32.4,Sales,Mendoza
5579,33,7,32367.51,61.3,85.1,3,9,61.4,Marketing,Rosario
5580,28,5,58454.14,76.3,84.7,3,9,31.4,Marketing,Buenos Aires
5581,63,40,103064.19,67.4,58.5,4,8,32.0,IT,Buenos Aires
5582,27,0,28935.41,77.5,79.9,4,10,43.3,HR,Mendoza
5583,51,33,86306.09,58.8,58.1,4,5,38.0,HR,Córdoba
5584,46,19,85304.0,81.9,70.6,1,14,23.7,Marketing,Córdoba
5585,47,26,50293.74,64.4,77.9,0,5,22.3,Sales,Rosario
5586,29,0,52574.32,75.5,60.0,2,10,51.2,Finance,Buenos Aires
5587,33,4,29407.69,71.6,79.4,2,10,22.2,Finance,Buenos Aires
5588,47,23,45307.77,92.2,63.9,2,8,53.3,Sales,Rosario
5589,33,12,35316.85,76.7,63.0,3,8,33.0,Finance,Mendoza
5590,51,31,56037.89,94.5,78.5,5,12,5.2,Marketing,Córdoba
5591,21,1,36604.85,80.6,60.0,4,7,49.7,Marketing,Rosario
5592,23,0,9425.61,89.3,59.4,4,10,52.0,Sales,Córdoba
5593,52,32,85130.01,72.9,82.5,4,8,48.7,Finance,Rosario
5594,47,24,85213.26,78.5,71.3,2,13,33.0,HR,Rosario
5595,21,0,14919.75,87.2,52.6,3,9,34.7,Marketing,Córdoba
5596,60,34,82178.44,84.0,80.3,2,3,33.2,IT,Córdoba
5597,20,0,5449.5,80.3,65.1,4,5,29.2,HR,Buenos Aires
5598,62,38,87574.64,71.7,53.2,5,8,44.2,IT,Mendoza
5599,52,25,108610.35,73.4,39.9,2,13,36.9,Sales,Mendoza
5600,64,40,108669.0,86.4,80.8,4,7,33.0,Sales,Buenos Aires
5601,62,39,91229.04,88.5,59.7,0,7,29.3,IT,Buenos Aires
5602,34,15,42824.68,69.1,55.1,2,7,42.2,HR,Rosario
5603,54,34,85560.5,67.6,77.7,5,9,59.0,Finance,Mendoza
5604,29,6,37750.76,66.0,79.7,4,10,41.8,Sales,Rosario
5605,41,23,60113.95,83.3,60.6,3,6,19.7,Sales,Buenos Aires
5606,30,9,49150.89,65.7,81.0,1,11,39.6,Finance,Rosario
5607,41,18,43098.29,83.2,94.7,4,8,47.2,Marketing,Rosario
5608,59,36,75424.18,80.5,86.2,5,5,50.6,HR,Rosario
5609,39,12,52152.93,69.5,84.3,2,7,47.7,Finance,Córdoba
5610,24,0,7470.37,90.6,73.8,4,7,42.0,Sales,Rosario
5611,34,8,50335.26,60.4,64.7,3,10,80.7,Sales,Córdoba
5612,55,37,91385.79,91.6,69.3,2,8,22.1,Finance,Mendoza
5613,43,21,35381.36,78.2,75.3,1,11,62.3,IT,Mendoza
5614,45,19,60842.49,54.3,54.9,3,4,48.3,HR,Rosario
5615,39,14,24922.8,90.9,60.8,2,7,74.4,Finance,Mendoza
5616,33,10,53400.43,84.7,52.9,3,5,18.3,HR,Mendoza
5617,46,23,62669.29,70.7,72.8,0,11,63.1,Sales,Buenos Aires
5618,48,26,99566.26,65.4,71.0,2,10,64.6,Finance,Córdoba
5619,60,36,105869.69,59.3,62.2,4,16,37.6,Marketing,Mendoza
5620,47,27,57689.61,99.2,79.8,5,7,27.2,Marketing,Córdoba
5621,64,40,66688.9,65.8,57.5,1,8,71.8,HR,Buenos Aires
5622,57,37,80273.48,62.4,61.7,3,7,27.6,Sales,Buenos Aires
5623,23,0,6681.12,77.7,79.4,1,5,55.7,Sales,Rosario
5624,37,9,68586.07,58.6,81.1,4,11,62.4,HR,Mendoza
5625,37,13,48245.28,65.2,60.5,2,4,37.6,Marketing,Mendoza
5626,20,0,39001.28,84.9,72.8,4,3,37.5,Finance,Mendoza
5627,28,0,20724.54,79.6,60.7,2,7,66.5,Sales,Córdoba
5628,54,29,74504.99,71.1,67.6,1,7,35.4,Marketing,Mendoza
5629,35,12,46110.59,75.2,71.7,3,8,31.6,Finance,Rosario
5630,26,8,55998.09,70.6,76.7,3,13,-0.5,Sales,Buenos Aires
5631,32,14,54874.37,74.4,73.8,4,11,56.8,IT,Rosario
5632,32,12,30739.99,67.4,73.3,4,6,34.4,Sales,Buenos Aires
5633,27,7,61937.71,69.2,57.1,4,11,51.7,Sales,Córdoba
5634,24,0,20607.77,68.9,74.7,5,7,37.8,Marketing,Buenos Aires
5635,54,30,72167.2,67.7,76.6,2,12,60.0,Sales,Mendoza
5636,57,28,32957.42,85.4,78.3,3,10,60.6,HR,Buenos Aires
5637,42,18,66915.99,82.7,61.4,2,12,25.1,Finance,Rosario
5638,47,19,60715.19,65.7,81.0,3,8,33.0,IT,Rosario
5639,61,37,93098.88,63.1,54.2,0,9,48.7,IT,Mendoza
5640,57,35,81957.63,73.4,64.8,5,6,61.1,Finance,Córdoba
5641,21,0,16371.73,96.6,66.7,3,10,41.7,Sales,Buenos Aires
5642,62,39,89656.29,64.7,54.9,3,7,43.2,Finance,Rosario
5643,23,2,35547.41,73.4,66.5,5,9,45.2,Marketing,Buenos Aires
5644,21,0,34586.77,75.9,72.7,2,8,26.9,Sales,Rosario
5645,38,13,44934.53,73.9,48.1,2,13,33.2,IT,Rosario
5646,53,31,95034.06,70.4,65.3,3,10,37.2,IT,Córdoba
5647,23,0,23815.39,86.6,49.0,5,8,55.0,Finance,Mendoza
5648,33,4,24636.6,79.5,94.5,1,10,66.9,IT,Buenos Aires
5649,31,9,44176.23,83.5,72.5,0,10,26.3,Sales,Mendoza
5650,37,16,33409.2,80.9,71.5,0,11,50.8,HR,Rosario
5651,64,42,104090.77,83.9,72.8,4,6,43.3,Finance,Córdoba
5652,34,6,12667.27,90.8,77.3,0,8,32.5,IT,Rosario
5653,29,9,25784.1,88.3,81.7,4,10,25.6,Marketing,Mendoza
5654,25,0,-5280.37,98.2,51.2,5,8,43.4,Sales,Córdoba
5655,28,6,33173.25,87.2,85.7,4,11,31.2,Marketing,Mendoza
5656,25,0,49144.51,68.3,84.9,1,5,45.6,Finance,Mendoza
5657,45,18,55643.85,83.5,69.2,3,8,25.0,Finance,Rosario
5658,38,11,54453.78,82.1,68.6,2,5,23.4,Finance,Córdoba
5659,42,14,85484.71,94.2,32.8,0,6,56.1,Marketing,Buenos Aires
5660,57,37,97660.84,65.3,55.1,1,7,42.9,IT,Córdoba
5661,46,21,51321.82,80.6,76.2,4,7,42.6,IT,Rosario
5662,26,7,28186.47,68.2,84.4,3,11,32.4,Finance,Córdoba
5663,36,15,52009.87,80.1,78.7,2,18,51.4,HR,Córdoba
5664,34,16,44306.58,72.9,69.1,4,9,37.3,Sales,Buenos Aires
5665,57,31,72428.7,79.8,93.1,3,12,51.7,Sales,Córdoba
5666,33,8,54178.81,60.9,82.1,5,10,33.2,Sales,Córdoba
5667,26,0,40392.34,82.9,65.3,0,9,24.1,HR,Mendoza
5668,53,33,59696.61,77.1,96.2,1,5,29.1,HR,Buenos Aires
5669,39,18,45127.46,76.5,56.8,1,9,46.4,Finance,Mendoza
5670,24,0,18039.93,94.5,52.3,2,4,25.2,Marketing,Rosario
5671,51,24,77186.33,71.2,64.9,5,8,67.2,IT,Rosario
5672,29,1,43946.13,78.4,60.9,2,11,19.6,Marketing,Rosario
5673,59,41,139329.52,76.0,65.6,1,8,37.8,Sales,Córdoba
5674,57,35,81014.9,77.0,79.6,0,9,57.9,Sales,Rosario
5675,36,18,51164.07,97.2,69.6,2,7,44.3,HR,Córdoba
5676,45,18,66228.55,75.6,69.9,1,13,34.7,Finance,Córdoba
5677,45,26,61566.75,69.3,70.7,1,7,57.3,Finance,Buenos Aires
5678,49,22,62485.57,93.7,42.3,0,4,26.1,HR,Mendoza
5679,23,4,25974.43,71.9,51.8,3,6,35.7,HR,Buenos Aires
5680,34,16,14475.19,58.9,65.4,4,8,15.7,HR,Córdoba
5681,27,0,26848.5,67.6,59.9,4,7,53.3,HR,Buenos Aires
5682,51,28,72664.59,62.5,67.2,0,12,48.4,HR,Mendoza
5683,23,0,44068.47,57.0,86.8,5,7,48.4,IT,Rosario
5684,43,18,57482.36,71.4,69.1,3,7,42.0,Finance,Rosario
5685,52,31,61978.79,74.3,54.1,3,6,41.2,Sales,Buenos Aires
5686,62,36,85928.52,86.8,60.5,5,10,41.6,HR,Mendoza
5687,32,9,9833.76,81.3,90.5,1,5,44.6,HR,Buenos Aires
5688,20,0,6836.23,80.8,88.4,3,7,42.0,HR,Córdoba
5689,52,30,88532.59,66.1,77.2,0,9,26.0,HR,Mendoza
5690,20,2,24889.89,83.8,51.3,2,11,6.1,IT,Córdoba
5691,22,1,40637.62,88.9,73.7,1,8,71.3,IT,Rosario
5692,64,39,65696.62,78.9,74.6,1,11,30.3,HR,Buenos Aires
5693,58,39,91563.08,79.2,70.3,3,13,37.4,Marketing,Rosario
5694,51,32,75467.31,62.4,63.2,0,15,56.7,HR,Rosario
5695,57,32,96937.73,85.5,65.6,5,12,45.1,IT,Rosario
5696,23,0,35091.44,92.8,62.3,1,6,18.5,Finance,Rosario
5697,24,5,43633.78,78.2,56.3,0,5,22.5,Marketing,Mendoza
5698,33,7,60721.15,69.1,86.4,2,10,53.2,Marketing,Rosario
5699,21,0,19478.69,73.4,80.6,2,6,49.0,Finance,Rosario
5700,59,41,118826.21,70.8,66.6,3,13,32.3,HR,Buenos Aires
5701,22,2,12936.91,71.4,74.2,4,8,39.4,Marketing,Buenos Aires
5702,44,22,48386.83,81.5,74.7,3,12,40.6,Sales,Buenos Aires
5703,58,32,93891.2,77.8,98.1,3,9,43.7,IT,Rosario
5704,53,35,65428.89,85.0,80.5,4,12,46.3,Marketing,Rosario
5705,30,3,38991.48,78.7,80.0,3,7,34.2,Marketing,Córdoba
5706,41,20,62519.7,66.4,70.5,0,4,50.5,HR,Rosario
5707,44,25,86077.79,70.0,64.8,2,10,48.9,IT,Mendoza
5708,54,26,70908.34,69.4,86.6,4,11,53.1,Finance,Córdoba
5709,39,20,61840.73,73.1,77.8,1,7,51.6,Sales,Córdoba
5710,32,13,56038.97,92.9,60.0,5,8,51.2,Marketing,Buenos Aires
5711,55,26,61860.26,94.5,75.4,2,14,33.2,Marketing,Mendoza
5712,59,35,77406.91,83.4,80.0,1,8,38.1,Finance,Buenos Aires
5713,42,19,66316.44,76.2,44.9,2,8,27.2,IT,Mendoza
5714,21,0,24560.68,61.4,58.9,3,7,43.0,Finance,Mendoza
5715,42,17,49490.29,77.2,74.4,4,9,28.0,Finance,Buenos Aires
5716,60,35,86758.24,67.1,46.9,1,6,47.0,Finance,Mendoza
5717,64,46,131718.39,91.3,48.8,1,13,58.0,Sales,Mendoza
5718,38,14,43554.72,58.9,66.8,0,9,40.0,Marketing,Córdoba
5719,26,5,26919.71,78.8,75.9,2,6,31.9,HR,Rosario
5720,45,18,31788.34,66.3,76.5,5,9,47.4,Marketing,Mendoza
5721,57,33,83764.71,74.9,89.0,5,8,55.5,IT,Mendoza
5722,62,43,112253.25,81.7,71.0,3,7,28.8,HR,Buenos Aires
5723,22,0,37542.97,85.2,65.5,3,7,41.7,Finance,Rosario
5724,33,12,48223.26,74.4,54.3,3,6,44.7,HR,Buenos Aires
5725,41,20,75337.5,82.6,65.4,1,11,35.8,IT,Córdoba
5726,24,0,35968.46,68.4,78.5,2,6,47.7,HR,Mendoza
5727,59,32,99294.25,77.5,79.0,5,10,15.4,Marketing,Córdoba
5728,25,0,39764.54,85.0,73.2,3,8,45.2,IT,Rosario
5729,49,24,91749.67,78.3,76.6,1,4,66.9,Sales,Buenos Aires
5730,61,33,81854.6,69.7,85.3,0,10,48.4,Sales,Mendoza
5731,50,31,60894.13,72.2,70.9,4,15,40.6,Finance,Rosario
5732,54,29,87155.78,85.2,86.4,5,4,21.8,IT,Buenos Aires
5733,31,10,54708.3,64.1,61.3,0,6,34.9,Sales,Buenos Aires
5734,57,35,111549.93,65.6,69.1,2,13,44.6,Sales,Mendoza
5735,38,18,76619.36,81.0,64.2,5,9,41.4,IT,Buenos Aires
5736,22,2,57782.09,70.6,79.5,1,13,21.5,Sales,Mendoza
5737,36,13,57697.81,60.5,57.8,1,8,43.7,Sales,Rosario
5738,35,6,39232.16,88.5,66.1,2,5,27.1,Sales,Mendoza
5739,43,18,36625.25,64.0,47.7,2,7,31.4,HR,Buenos Aires
5740,31,9,45821.45,73.0,77.1,2,6,53.5,Marketing,Córdoba
5741,40,17,47312.45,68.8,85.0,5,0,36.4,Sales,Rosario
5742,39,15,55172.65,72.0,80.9,5,10,30.3,Marketing,Mendoza
5743,34,14,51017.7,66.2,79.8,3,12,25.2,Sales,Córdoba
5744,51,27,80676.0,82.1,80.1,0,12,29.3,IT,Rosario
5745,33,7,36140.04,76.1,78.4,1,9,31.9,HR,Córdoba
5746,54,34,100225.3,84.8,77.4,1,8,52.9,Sales,Rosario
5747,31,6,-5047.31,68.9,78.1,0,13,39.5,IT,Rosario
5748,58,32,85449.9,96.3,62.1,2,7,58.1,Sales,Buenos Aires
5749,36,12,64637.35,56.0,67.6,0,6,22.5,HR,Buenos Aires
5750,21,0,53050.73,59.1,70.8,3,8,59.4,IT,Rosario
5751,26,2,39579.42,92.5,66.0,1,9,37.8,Finance,Buenos Aires
5752,56,29,102473.25,79.7,51.2,4,10,36.6,Finance,Buenos Aires
5753,59,39,97734.04,78.4,55.2,3,13,36.4,Sales,Buenos Aires
5754,29,5,34042.94,79.3,72.8,5,13,73.9,HR,Rosario
5755,47,21,70741.23,80.7,80.9,2,15,32.8,Marketing,Buenos Aires
5756,45,24,68152.09,78.0,70.1,0,6,71.1,HR,Mendoza
5757,26,4,20464.64,65.3,103.2,5,10,53.0,Marketing,Buenos Aires
5758,40,12,38871.4,83.2,59.0,1,12,23.4,Marketing,Córdoba
5759,51,29,60517.71,81.6,75.3,4,6,25.6,Marketing,Rosario
5760,63,38,101325.66,89.3,85.5,4,10,42.9,Marketing,Córdoba
5761,58,39,95370.88,92.6,82.8,5,6,41.6,HR,Rosario
5762,24,0,19595.71,78.3,77.9,3,5,34.0,Marketing,Buenos Aires
5763,30,5,25499.74,62.7,82.8,3,7,32.0,Marketing,Buenos Aires
5764,39,12,54175.85,92.7,70.7,2,9,63.2,HR,Buenos Aires
5765,26,1,38506.72,64.8,90.0,2,4,42.3,HR,Córdoba
5766,45,23,49442.29,78.4,85.4,4,12,47.1,IT,Rosario
5767,20,0,5684.73,72.4,59.8,3,11,41.8,Marketing,Mendoza
5768,25,0,39317.65,70.7,73.9,0,12,40.7,IT,Buenos Aires
5769,22,0,4373.0,82.6,51.4,2,10,72.3,Marketing,Córdoba
5770,33,14,58412.3,77.4,88.3,5,5,48.6,Finance,Córdoba
5771,54,26,96053.64,80.1,72.7,1,7,79.5,Marketing,Mendoza
5772,27,0,49288.52,66.8,86.2,2,12,51.7,IT,Mendoza
5773,64,45,117068.09,73.3,68.7,5,4,30.2,IT,Buenos Aires
5774,32,13,59032.14,67.3,47.7,1,14,58.7,Marketing,Rosario
5775,22,0,58778.61,73.0,101.6,4,10,38.8,Finance,Rosario
5776,35,7,2584.07,73.8,71.6,4,8,62.9,Sales,Buenos Aires
5777,53,31,73834.96,93.4,58.0,1,7,29.9,IT,Rosario
5778,24,0,37727.38,72.4,83.7,5,6,16.2,IT,Rosario
5779,23,0,19940.69,53.7,94.4,2,5,41.5,HR,Rosario
5780,58,37,110196.67,89.0,67.6,1,7,62.0,IT,Rosario
5781,46,26,71209.69,79.5,68.8,1,7,30.5,Marketing,Rosario
5782,35,6,37776.16,73.7,72.9,1,2,48.7,Finance,Mendoza
5783,54,33,80279.88,70.6,56.7,3,9,29.9,Finance,Rosario
5784,57,34,78362.34,65.5,61.7,1,5,54.2,Sales,Rosario
5785,36,13,40193.35,94.4,91.4,2,10,34.5,IT,Mendoza
5786,45,21,66867.49,75.5,68.4,4,8,44.0,Marketing,Rosario
5787,20,0,13381.53,57.6,59.9,5,10,35.0,Sales,Córdoba
5788,33,7,51898.07,78.3,64.6,4,10,28.7,IT,Rosario
5789,46,20,70798.39,87.1,82.9,3,11,11.2,IT,Rosario
5790,28,8,55891.25,76.6,46.3,4,11,20.5,IT,Mendoza
5791,64,41,81866.13,66.0,73.1,2,8,35.8,Finance,Buenos Aires
5792,63,45,80507.85,65.1,99.5,1,9,46.7,Finance,Buenos Aires
5793,31,11,44737.21,65.8,94.4,4,4,67.8,Finance,Córdoba
5794,37,8,82882.01,90.2,76.9,0,4,32.2,Marketing,Mendoza
5795,28,4,51193.13,74.3,85.8,5,8,30.4,HR,Rosario
5796,42,17,47283.31,58.2,85.7,2,5,20.1,Sales,Buenos Aires
5797,25,0,31367.68,78.8,68.5,4,8,52.8,IT,Rosario
5798,37,11,55713.8,76.4,81.1,0,7,48.6,IT,Rosario
5799,44,17,35074.18,70.5,91.5,2,10,46.7,HR,Mendoza
5800,47,21,83344.39,64.8,54.8,2,11,45.2,IT,Córdoba
5801,46,23,63888.64,64.4,76.9,2,8,34.4,IT,Rosario
5802,29,4,30839.79,85.9,74.3,3,7,60.4,IT,Mendoza
5803,55,34,86556.77,77.5,71.2,3,8,28.3,IT,Rosario
5804,51,23,83568.1,79.8,70.2,5,2,32.9,Finance,Mendoza
5805,53,33,73072.27,77.4,72.8,4,4,24.8,IT,Córdoba
5806,41,13,22795.45,78.3,73.8,1,10,38.1,Finance,Buenos Aires
5807,60,32,87444.33,70.3,83.4,5,15,28.4,Sales,Buenos Aires
5808,37,18,26745.13,72.9,75.7,2,9,30.6,Finance,Buenos Aires
5809,56,30,74483.45,86.6,67.9,2,7,22.0,IT,Rosario
5810,29,0,42803.11,89.1,59.9,0,4,25.6,Finance,Rosario
5811,31,7,46286.41,62.8,64.3,4,7,15.9,HR,Córdoba
5812,43,21,78435.34,72.9,73.1,5,8,45.4,Sales,Córdoba
5813,45,17,64905.27,83.4,61.5,1,7,27.1,Finance,Mendoza
5814,53,29,113355.02,93.8,81.4,5,8,64.2,HR,Córdoba
5815,33,14,41376.41,92.8,75.2,0,7,54.2,IT,Mendoza
